,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,disclosure_date,id,senatorId,alpha
8270,2015-06-12,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Mark R Warner,https://efdsearch.senate.gov/search/view/paper/5EE1FCA0-CED0-435A-913F-C855893E1B0D/,2015-06-12,8269,109,
8271,2015-06-09,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/6E0A407B-E64E-4264-8F05-D23BDA26F873/,2015-06-09,8270,130,
8273,2015-06-04,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/B371D33C-C877-44D0-B611-9B06312CEB25/,2015-06-04,8272,130,
8274,2015-02-23,Joint,BA,The Boeing Company (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8273,136,
8275,2015-02-24,Joint,SMEZ,SPDR EURO STOXX Small Cap ETF (NYSEArca),Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8274,136,
8276,2015-03-11,Joint,CAT,Caterpillar Inc. (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8275,136,
8277,2015-03-25,Joint,SPY,SPDR S&P 500 ETF Trust (NYSEArca),Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8276,136,
8279,2015-05-20,Joint,CL,Colgate-Palmolive Co. (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8278,136,
8280,2015-01-15,Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8279,136,
8281,2015-01-22,Joint,BCR,CR Bard Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8280,136,
8286,2015-04-02,Joint,FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8285,136,
8289,2015-04-02,Joint,MSFT,Microsoft Corporation (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8288,136,
8291,2015-05-11,Joint,CMCSK,Comcast Corporation (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8290,136,
8293,2015-05-12,Joint,CMCSK,Comcast Corporation (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8292,136,
8298,2015-02-10,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8297,136,
8299,2015-02-11,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8298,136,
8300,2015-02-12,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8299,136,
8301,2015-02-02,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8300,136,
8302,2015-02-13,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8301,136,
8303,2015-02-17,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8302,136,
8304,2015-02-18,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8303,136,
8305,2015-02-19,Joint,WPZ,Williams Partners L.P. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8304,136,
8307,2015-03-02,Joint,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8306,136,
8308,2015-03-03,Joint,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8307,136,
8309,2015-03-04,Joint,NGLS,Targa Resources Partners LP (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8308,136,
8310,2015-03-12,Joint,ETE,"Energy Transfer Equity, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8309,136,
8311,2015-03-13,Joint,ETE,"Energy Transfer Equity, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8310,136,
8312,2015-03-13,Joint,ETE,"Energy Transfer Equity, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8311,136,
8313,2015-05-21,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8312,136,
8314,2015-05-21,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8313,136,
8315,2015-05-22,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8314,136,
8316,2015-05-22,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8315,136,
8318,2015-01-08,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8317,136,
8319,2015-01-08,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8318,136,
8321,2015-01-13,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8320,136,
8322,2015-01-13,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8321,136,
8326,2015-01-14,Joint,ZTS,Zoetis Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8325,136,
8328,2015-01-23,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8327,136,
8329,2015-01-26,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8328,136,
8331,2015-01-27,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8330,136,
8332,2015-01-29,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8331,136,
8333,2015-01-29,Joint,ZTS,Zoetis Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8332,136,
8334,2015-01-30,Joint,ZTS,Zoetis Inc. (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8333,136,
8335,2015-02-03,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8334,136,
8336,2015-02-04,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8335,136,
8337,2015-02-04,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8336,136,
8338,2015-02-04,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8337,136,
8339,2015-02-05,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8338,136,
8343,2015-02-06,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8342,136,
8345,2015-02-10,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8344,136,
8346,2015-02-11,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8345,136,
8347,2015-02-12,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8346,136,
8358,2015-03-03,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8357,136,
8359,2015-03-05,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8358,136,
8362,2015-03-09,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8361,136,
8365,2015-03-11,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8364,136,
8374,2015-03-16,Joint,XLS-WI,Exelis Inc. Common Stock Ex-Dis (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8373,136,
8378,2015-03-19,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8377,136,
8386,2015-04-29,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8385,136,
8388,2015-05-06,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8387,136,
8389,2015-05-06,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8388,136,
8390,2015-05-07,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8389,136,
8391,2015-05-07,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8390,136,
8392,2015-05-14,Joint,PFE,Pfizer Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8391,136,
8396,2015-05-14,Joint,TAP,Molson Coors Brewing Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,2015-06-04,8395,136,
8401,2015-05-26,Joint,XRT,SPDR Series Trust - SPDR S&P Retail ETF (NYSEArca),Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/22badbaf-6e93-484f-a336-885432370f1a/,2015-06-04,8400,147,
8403,2015-05-15,Spouse,--,NFLX,Stock,Sale (Full),"$15,001 - $50,000",SEP,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/490c872c-0a5b-47ea-a5c0-c95307a71be9/,2015-06-03,8403,133,
8406,2015-05-27,Child,KORS,Michael Kors Holdings Limited (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,2015-06-03,8406,123,
8409,2015-05-18,Joint,CY,Cypress Semiconductor Corporation (NASDAQ),Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,2015-06-03,8409,123,
8410,2015-05-18,Joint,RTN,Raytheon Company (NYSE),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,2015-06-03,8410,123,
8411,2015-05-07,Joint,PCAR,PACCAR Inc. (NASDAQ),Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,2015-06-03,8411,123,
8412,2015-05-07,Joint,PRU,"Prudential Financial, Inc. (NYSE)",Stock,Sale (Full),"$1,001 - $15,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,2015-06-03,8412,123,
8415,2015-05-27,Self,TU,TELUS Corporation (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/d16a03dd-c7ee-4bf8-b760-bccb5d5677c2/,2015-06-03,8415,123,
8419,2015-05-11,Spouse,--,MS Contingent Autocall Halliburton Rate/Coupon: 11.2% Matures: 02/09/2018,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/78a61c9c-c42d-4eea-b4e8-579ae1c0e901/,2015-06-01,8419,101,
8420,2015-05-05,Spouse,--,Barclays Contingent Autocall on CBS Rate/Coupon: 8.45% Matures: 02/02/2018,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/78a61c9c-c42d-4eea-b4e8-579ae1c0e901/,2015-06-01,8420,101,
8424,2015-05-05,Spouse,--,Barclays Contingent Autocall on CBS Rate/Coupon: 8.45% Matures: 02/02/2018,Corporate Bond,Sale (Full),"$15,001 - $50,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/78a61c9c-c42d-4eea-b4e8-579ae1c0e901/,2015-06-01,8424,101,
8426,2015-06-01,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,James M Inhofe,https://efdsearch.senate.gov/search/view/paper/A3B18805-1140-435B-94D8-35273BFCB52A/,2015-06-01,8426,132,
8427,2015-05-21,Self,ALTR,Altera Corp. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,2015-05-28,8427,132,
8429,2015-04-29,Self,AMZN,Amazon.com Inc. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,2015-05-28,8429,132,
8431,2015-04-21,Self,WFC,Wells Fargo & Company (NYSE),Stock,Sale (Partial),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,2015-05-28,8431,132,
8432,2015-04-14,Self,ETN,Eaton Corporation plc (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,2015-05-28,8432,132,
8433,2015-04-14,Self,MCD,McDonald's Corp. (NYSE),Stock,Sale (Full),"$50,001 - $100,000",--,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,2015-05-28,8433,132,
8439,2015-05-13,Joint,VRTX,Vertex Pharmaceuticals Incorporated (NASDAQ),Stock,Sale (Partial),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/b76ec2ca-e1a4-40f5-a2b1-77d3dfbefdca/,2015-05-27,8439,147,
8442,2015-04-01,Spouse,--,Muni Bond Cape Elizabeth ME Rate/Coupon: 3.75% Matures: 04/01/2016,Municipal Security,Sale (Full),"$15,001 - $50,000","Redemption ""Called""","Angus S King, Jr.",https://efdsearch.senate.gov/search/view/ptr/f3195f71-6d23-460d-89d0-9acf5862ebf5/,2015-05-20,8442,165,
8443,2015-05-07,Joint,IBKC,IberiaBank Corp. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/98b3f68c-01cd-4642-8c17-ecadc1cbeb93/,2015-05-20,8443,118,
8444,2015-05-06,Joint,IBKC,IberiaBank Corp. (NASDAQ),Stock,Sale (Partial),"$15,001 - $50,000",--,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/98b3f68c-01cd-4642-8c17-ecadc1cbeb93/,2015-05-20,8444,118,
8446,2015-05-19,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/FEF47448-AFDE-4858-BE6F-ADB7FEC1BE4A/,2015-05-19,8446,130,
8447,2015-05-15,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Mark R Warner,https://efdsearch.senate.gov/search/view/paper/6F80BD03-4293-4352-B84E-0F36BAD82165/,2015-05-15,8447,109,
8461,2014-04-29,Spouse,--,CSX Corp NTS ISIN US126408GQ05 Rate/Coupon: 7.375 Matures: 02/01/2019,Corporate Bond,Sale (Full),"$15,001 - $50,000",--,Roger F Wicker,https://efdsearch.senate.gov/search/view/ptr/9dc45801-af49-4036-8c80-0038b7a19bc1/,2015-05-13,8461,141,
8462,2014-11-17,Spouse,--,Petrobras International Finance Company NTS ISIN US71645WAN11 Rate/Coupon: 7.875 Matures: 03/15/2019,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Roger F Wicker,https://efdsearch.senate.gov/search/view/ptr/9dc45801-af49-4036-8c80-0038b7a19bc1/,2015-05-13,8462,141,
8463,2014-01-02,Spouse,--,Bunge Limited Finance Corp NTS ISIN US120568AT72 Rate/Coupon: 8.5 Matures: 06/15/2019,Corporate Bond,Sale (Full),"$15,001 - $50,000",--,Roger F Wicker,https://efdsearch.senate.gov/search/view/ptr/9dc45801-af49-4036-8c80-0038b7a19bc1/,2015-05-13,8463,141,
8464,2015-05-12,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,Richard M Burr,https://efdsearch.senate.gov/search/view/paper/DC93FD81-D789-483D-937A-5DED545F9709/,2015-05-12,8464,130,
8467,2015-04-22,Spouse,NFLX,"Netflix, Inc. (NASDAQ)",Stock,Sale (Full),"$15,001 - $50,000",Sep,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/994b4308-c6c7-4e7f-a958-1da19b71e00a/,2015-05-07,8467,133,
